obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-01-16 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,13.3,12.3,0.0,3,0.1,3.7,86.0,,E
2026-01-16 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,16.6,12.7,0.0,6,0.0,4.6,80.0,,SW
2026-01-16 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,11.9,13.9,0.0,8,0.0,3.3,75.0,,NW
2026-01-16 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,6.1,11.9,3.1,5,0.0,1.7,84.0,,S
2026-01-16 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,8.6,11.5,0.4,5,0.1,2.4,79.0,,S
2026-01-16 00:00:00,11217370,Terceira / Ribeira das Nove (DROTRH),38.754,-27.3245,5.8,7.4,0.0,8,0.1,1.6,100.0,,NW
2026-01-16 00:00:00,11217372,Terceira / Serra do Cume (DROTRH),38.7002,-27.1031,20.9,9.3,0.0,8,0.2,5.8,99.0,,NW
2026-01-16 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,19.8,11.7,0.0,4,0.0,5.5,83.0,,SE
2026-01-16 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,14.0,6.3,0.0,5,0.2,3.9,100.0,,S
2026-01-16 00:00:00,11217625,Pico / Cabeço do Teicho (DROTRH),38.489,-28.3534,8.3,6.6,0.0,7,1.1,2.3,99.0,,W
2026-01-16 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,5.8,9.2,0.0,4,0.0,1.6,91.0,,SE
2026-01-16 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,17.3,9.6,0.0,3,0.0,4.8,91.0,,E
2026-01-16 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,18.4,13.8,0.0,8,0.0,5.1,72.0,1033.8,NW
2026-01-16 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,8.6,14.4,0.0,1,0.0,2.4,67.0,1033.3,N
2026-01-16 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,15.1,14.2,0.0,1,0.0,4.2,70.0,1032.9,N
2026-01-16 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,12.2,13.5,,8,0.0,3.4,67.0,1032.5,NW
2026-01-16 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,25.2,13.3,0.0,9,0.0,7.0,73.0,1032.9,N
2026-01-16 00:00:00,1200510,São Jorge,38.66,-28.17,13.7,12.9,0.0,8,0.0,3.8,74.0,1032.4,NW
2026-01-16 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,18.0,12.7,0.0,8,0.0,5.0,74.0,1031.7,NW
2026-01-16 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,19.4,13.1,0.0,8,0.0,5.4,74.0,1030.8,NW
2026-01-16 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,26.3,13.2,0.9,0,0.0,7.3,76.0,1031.0,
2026-01-16 00:00:00,1200521,Santa Catarina (Aeródromo),32.69688,-16.77612,,15.4,0.0,0,0.0,,75.0,1024.9,
2026-01-16 00:00:00,1200522,Funchal,32.64786,-16.888,4.0,15.7,0.0,2,0.0,1.1,70.0,1025.0,NE
2026-01-16 00:00:00,1200524,Porto Santo,33.074029,-16.34868,13.3,15.5,0.5,9,1.2,3.7,88.0,1024.6,N
2026-01-16 00:00:00,1200531,Cabo Carvoeiro,39.38,-9.40737778,9.4,13.5,,8,0.0,2.6,72.0,1016.7,NW
2026-01-16 00:00:00,1200533,Sagres,37.012835,-8.949089,10.8,13.3,,8,0.0,3.0,96.0,1017.6,NW
2026-01-16 00:00:00,1200535,Lisboa (Geofísico),38.71907778,-9.14972222,9.0,10.3,0.0,8,0.0,2.5,100.0,1017.3,NW
2026-01-16 00:00:00,1200541,Sines,37.954504,-8.838271,11.9,12.2,0.0,9,0.0,3.3,100.0,1017.3,N
2026-01-16 00:00:00,1200545,"Porto, Pedras Rubras (Aeródromo)",41.233502,-8.681332,2.5,9.5,0.0,5,0.0,0.7,96.0,1015.4,S
2026-01-16 00:00:00,1200548,Coimbra (Aeródromo),40.15006944,-8.46669167,10.1,8.8,0.0,5,0.0,2.8,100.0,1016.5,S
2026-01-16 00:00:00,1200551,"Viana Castelo, Chafé",41.648875,-8.804606,7.6,7.6,0.0,3,0.0,2.1,100.0,1014.9,E
