obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-01-23 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,29.5,12.9,0.8,2,0.5,8.2,70.0,,NE
2026-01-23 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,20.5,12.5,0.9,8,0.1,5.7,69.0,,NW
2026-01-23 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,6.8,13.0,0.0,5,0.0,1.9,66.0,,S
2026-01-23 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,18.0,12.3,0.0,7,0.0,5.0,73.0,,W
2026-01-23 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,11.9,11.5,0.0,5,0.0,3.3,69.0,,S
2026-01-23 00:00:00,11217370,Terceira / Ribeira das Nove (DROTRH),38.754,-27.3245,10.4,6.7,0.0,5,0.0,2.9,100.0,,S
2026-01-23 00:00:00,11217372,Terceira / Serra do Cume (DROTRH),38.7002,-27.1031,27.4,8.2,0.0,8,0.5,7.6,99.0,,NW
2026-01-23 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,45.7,10.7,0.0,9,0.0,12.7,96.0,,N
2026-01-23 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,0.0,5.4,0.0,0,0.1,0.0,96.0,,
2026-01-23 00:00:00,11217625,Pico / Cabeço do Teicho (DROTRH),38.489,-28.3534,18.7,5.6,0.0,7,0.8,5.2,95.0,,W
2026-01-23 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,13.7,7.9,0.0,8,0.5,3.8,92.0,,NW
2026-01-23 00:00:00,11217710,Faial / Alto do Cabouco (DROTRH),38.587,-28.6992,,5.9,0.0,6,0.7,,99.0,,SW
2026-01-23 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,8.6,8.3,0.0,7,0.2,2.4,98.0,,W
2026-01-23 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,27.0,11.8,0.0,8,1.0,7.5,74.0,1023.0,NW
2026-01-23 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,53.6,13.2,819.7,7,0.1,14.9,69.0,1021.5,W
2026-01-23 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,18.4,11.9,0.0,8,0.4,5.1,83.0,1022.3,NW
2026-01-23 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,22.7,13.2,,8,0.0,6.3,68.0,1021.8,NW
2026-01-23 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,36.7,11.7,0.0,8,0.1,10.2,80.0,1022.1,NW
2026-01-23 00:00:00,1200510,São Jorge,38.66,-28.17,30.6,12.0,6.1,8,0.1,8.5,80.0,1021.5,NW
2026-01-23 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,28.4,11.8,0.0,7,0.0,7.9,77.0,1020.4,W
2026-01-23 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,42.8,14.2,0.0,8,0.0,11.9,65.0,1020.0,NW
2026-01-23 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,42.5,14.0,2.8,8,0.3,11.8,68.0,1021.7,NW
2026-01-23 00:00:00,1200521,Santa Catarina (Aeródromo),32.69688,-16.77612,,17.2,0.0,0,0.0,,67.0,1018.0,
2026-01-23 00:00:00,1200522,Funchal,32.64786,-16.888,3.2,17.0,0.0,2,0.0,0.9,70.0,1018.2,NE
2026-01-23 00:00:00,1200524,Porto Santo,33.074029,-16.34868,28.8,17.2,0.0,7,0.0,8.0,88.0,1017.5,W
2026-01-23 00:00:00,1200531,Cabo Carvoeiro,39.38,-9.40737778,29.9,13.9,,7,0.0,8.3,71.0,1004.1,W
2026-01-23 00:00:00,1200533,Sagres,37.012835,-8.949089,26.3,15.4,,7,0.4,7.3,100.0,1006.8,W
2026-01-23 00:00:00,1200535,Lisboa (Geofísico),38.71907778,-9.14972222,19.1,11.3,0.0,8,0.0,5.3,95.0,1004.8,NW
2026-01-23 00:00:00,1200541,Sines,37.954504,-8.838271,25.9,13.8,0.0,8,1.3,7.2,100.0,1005.7,NW
2026-01-23 00:00:00,1200545,"Porto, Pedras Rubras (Aeródromo)",41.233502,-8.681332,27.7,11.8,0.0,7,0.0,7.7,69.0,1000.8,W
2026-01-23 00:00:00,1200548,Coimbra (Aeródromo),40.15006944,-8.46669167,20.2,10.9,0.0,7,0.5,5.6,74.0,1003.4,W
2026-01-23 00:00:00,1200551,"Viana Castelo, Chafé",41.648875,-8.804606,16.9,11.5,0.0,7,0.0,4.7,73.0,999.6,W
2026-01-23 00:00:00,1200554,Faro (Aeródromo),37.016579,-7.971953,46.8,15.5,0.0,6,2.2,13.0,97.0,1005.9,SW
2026-01-23 00:00:00,1200558,Évora (C.Coordenação),38.53336389,-7.88338056,30.6,12.7,1.2,8,1.2,8.5,,1004.1,NW
2026-01-23 00:00:00,1200559,Viseu (Aeródromo),40.72645,-7.887472,11.5,6.4,,6,0.3,3.2,80.0,1002.0,SW
2026-01-23 00:00:00,1200560,Viseu (C.Coordenação),40.71492222,-7.89592222,19.8,6.1,,6,0.1,5.5,87.0,1002.7,SW
2026-01-23 00:00:00,1200562,Beja,38.02493056,-7.867275,30.6,13.8,0.0,7,0.5,8.5,100.0,1003.3,W
2026-01-23 00:00:00,1200567,Vila Real,41.27418611,-7.7171,23.4,6.6,0.0,7,0.5,6.5,89.0,999.8,W
2026-01-23 00:00:00,1200568,Penhas Douradas,40.41136667,-7.55865278,43.9,1.5,0.0,7,,12.2,100.0,,W
2026-01-23 00:00:00,1200570,Castelo Branco,39.83339444,-7.46678889,25.2,10.1,0.0,8,0.0,7.0,99.0,1000.8,NW
2026-01-23 00:00:00,1200571,Portalegre,39.29546944,-7.41996944,31.7,9.0,3.4,8,0.1,8.8,100.0,1003.0,NW
2026-01-23 00:00:00,1200575,Bragança,41.80388889,-6.74283889,21.6,6.2,0.0,7,0.0,6.0,69.0,998.0,W
2026-01-23 00:00:00,1200576,Bragança (Aeródromo),41.85763611,-6.70796389,35.3,6.3,,7,0.0,9.8,74.0,996.9,W
2026-01-23 00:00:00,1200843,Évora (Aeródromo),38.5296,-7.8916,25.6,12.6,,8,1.2,7.1,92.0,1003.9,NW
2026-01-23 00:00:00,1210513,P. Delgada (Obs. A. Chaves),37.7464,-25.662283,10.8,13.9,0.2,9,0.0,3.0,60.0,,N
2026-01-23 00:00:00,1210517,Flores / Morro Alto,39.4633,-31.2207,65.5,5.0,,8,0.6,18.2,100.0,1020.0,NW
2026-01-23 00:00:00,1210518,São Miguel - Pico Santos De Cima,37.819,-25.7512,43.2,6.5,,8,0.0,12.0,96.0,1020.4,NW
2026-01-23 00:00:00,1210520,Ilhas selvagens,30.140595,-15.869153,16.2,17.3,0.2,8,0.0,4.5,91.0,1020.0,NW
2026-01-23 00:00:00,1210550,Coruche / Cruz Do Leão,39.07101,-8.4,7.9,11.0,,8,0.0,2.2,96.0,1004.2,NW
2026-01-23 00:00:00,1210553,Loulé / Cavalos De Caldeirão,37.3042,-7.9534,29.9,12.0,,7,3.1,8.3,100.0,1005.6,W
2026-01-23 00:00:00,1210577,"Odemira, S.Teotónio",37.54710833,-8.72899167,22.0,14.7,0.0,7,1.1,6.1,99.0,,W
2026-01-23 00:00:00,1210604,V.N.Cerveira (Aeródromo),41.96673056,-8.66676111,13.0,10.1,0.0,7,0.0,3.6,75.0,999.0,W
2026-01-23 00:00:00,1210605,"Monção, Valinha",42.06669,-8.383347,9.0,9.1,0.0,6,0.4,2.5,78.0,,SW
2026-01-23 00:00:00,1210606,"Lamas de Mouro, P.Ribeiro",42.03333333,-8.18333333,29.2,3.0,0.0,7,1.0,8.1,97.0,999.7,W
2026-01-23 00:00:00,1210611,Montalegre,41.82276667,-7.78797778,27.7,2.6,0.0,7,0.3,7.7,93.0,,W
2026-01-23 00:00:00,1210612,Vinhais,41.8434,-7.0034416,23.4,4.6,,7,0.0,6.5,94.0,,W
2026-01-23 00:00:00,1210615,Ponte de Lima,41.75013889,-8.56671389,7.2,10.0,0.0,6,0.0,2.0,78.0,,SW
2026-01-23 00:00:00,1210616,Chaves (Aeródromo),41.72516667,-7.46540833,19.8,8.5,0.0,6,0.0,5.5,68.0,998.0,SW
2026-01-23 00:00:00,1210619,Cabril,41.71666667,-8.01666667,21.2,5.8,,7,0.1,5.9,86.0,,W
2026-01-23 00:00:00,1210622,"Braga, Merelim",41.56678056,-8.45003056,15.5,10.4,0.2,7,0.0,4.3,74.0,1000.1,W
2026-01-23 00:00:00,1210625,Guimarães,41.4289,-8.3178,,9.6,2.9,0,,,75.0,1000.2,
2026-01-23 00:00:00,1210630,Cabeceiras de Basto,41.53333333,-7.96666667,16.6,9.0,0.0,6,0.4,4.6,82.0,,SW
2026-01-23 00:00:00,1210632,Mirandela,41.51478611,-7.19083889,,9.1,0.0,7,0.3,,63.0,,W
2026-01-23 00:00:00,1210633,"Macedo Cavaleiros, Bagueixe",41.56666667,-6.78333333,19.1,5.4,,7,0.0,5.3,87.0,,W
2026-01-23 00:00:00,1210635,Miranda do Douro,41.51666667,-6.28333333,31.3,6.9,,7,0.1,8.7,87.0,,W
2026-01-23 00:00:00,1210637,Mogadouro,41.33333333,-6.73333333,31.3,5.5,0.0,7,0.0,8.7,97.0,,W
2026-01-23 00:00:00,1210643,Paços Ferreira,41.27365,-8.38012,13.7,8.3,,6,0.5,3.8,87.0,,SW
2026-01-23 00:00:00,1210644,Carrazêda de Ansiães,41.23333333,-7.28333333,8.3,5.4,0.0,6,1.0,2.3,87.0,,SW
2026-01-23 00:00:00,1210654,Moncorvo,41.18333333,-7.01666667,15.5,7.5,0.0,7,0.0,4.3,75.0,1000.0,W
2026-01-23 00:00:00,1210655,"Pinhão, Santa Bárbara",41.172775,-7.5489722,15.1,10.7,,8,0.5,4.2,70.0,,NW
2026-01-23 00:00:00,1210657,Luzim,41.14585,-8.2490333,6.8,7.4,1.1,5,0.3,1.9,83.0,,S
2026-01-23 00:00:00,1210663,Moimenta da Beira,40.98333333,-7.6,29.5,6.0,0.0,7,0.2,8.2,77.0,,W
2026-01-23 00:00:00,1210666,"Trancoso, Bandarra",40.78333333,-7.36666667,23.4,5.1,0.0,6,0.0,6.5,86.0,,SW
2026-01-23 00:00:00,1210669,Arouca,40.93333333,-8.25,14.4,9.4,0.0,7,1.2,4.0,80.0,,W
2026-01-23 00:00:00,1210671,"F. Castelo Rodrigo, V.Torpim",40.75,-6.88333333,11.9,7.3,0.0,6,0.0,3.3,87.0,,SW
2026-01-23 00:00:00,1210683,Guarda,40.53333333,-7.26666667,38.9,3.7,6.3,7,0.1,10.8,92.0,,W
2026-01-23 00:00:00,1210685,Nelas,40.51666667,-7.85,11.2,8.3,0.0,6,0.0,3.1,84.0,,SW
2026-01-23 00:00:00,1210686,"Pampilhosa da Serra, Fajão",40.145653,-7.92704,11.9,4.7,,7,0.0,3.3,100.0,,W
2026-01-23 00:00:00,1210687,Covilhã (Aeródromo),40.264309,-7.482302,20.2,9.9,0.8,7,,5.6,68.0,,W
2026-01-23 00:00:00,1210690,Aldeia Souto (Q. Lageosa),40.35425833,-7.38931111,10.1,9.5,8.9,6,0.1,2.8,66.0,,SW
2026-01-23 00:00:00,1210697,Lousã (Aeródromo),40.143922,-8.244066,9.4,11.4,,6,0.0,2.6,76.0,,SW
2026-01-23 00:00:00,1210698,Fundão,40.14063611,-7.55362778,29.5,9.2,0.9,8,0.0,8.2,78.0,,NW
2026-01-23 00:00:00,1210702,Aveiro (Universidade),40.63529722,-8.65958333,29.2,12.5,0.0,7,0.1,8.1,70.0,1002.6,W
2026-01-23 00:00:00,1210704,Dunas de Mira,40.445955,-8.76168055,21.2,13.4,0.0,7,0.0,5.9,66.0,,W
2026-01-23 00:00:00,1210705,Anadia,40.438852,-8.439996,2.9,10.0,0.0,6,0.2,0.8,89.0,,SW
2026-01-23 00:00:00,1210707,"Coimbra, Bencanta",40.2134694,-8.45515277,9.4,11.5,0.2,7,0.9,2.6,83.0,,W
2026-01-23 00:00:00,1210713,"Figueira da Foz, Vila Verde",40.139764,-8.805945,10.4,12.6,0.0,8,0.2,2.9,,,NW
2026-01-23 00:00:00,1210716,Ansião,39.9,-8.4,19.8,9.1,0.0,7,0.0,5.5,89.0,,W
2026-01-23 00:00:00,1210718,Leiria (Aeródromo),39.780553,-8.818166,5.4,12.3,0.0,8,0.0,1.5,73.0,1003.9,NW
2026-01-23 00:00:00,1210724,"Tomar, Valdonas",39.6,-8.36666667,9.0,11.8,4.7,7,0.0,2.5,83.0,,W
2026-01-23 00:00:00,1210726,Alcobaça,39.51666667,-8.96666667,13.7,13.3,0.0,7,0.0,3.8,63.0,,W
2026-01-23 00:00:00,1210729,Rio Maior,39.35,-8.93333333,18.0,12.4,5.1,8,0.0,5.0,77.0,,NW
2026-01-23 00:00:00,1210734,"Santarém, Fonte Boa",39.201216,-8.736656,10.8,12.2,0.4,7,0.0,3.0,83.0,1004.2,W
2026-01-23 00:00:00,1210735,Chamusca / Chouto,39.27,-8.3508,9.0,12.2,,7,0.0,2.5,79.0,1004.1,W
2026-01-23 00:00:00,1210739,"Torres Vedras, Dois Portos",39.04389444,-9.179,20.9,12.4,0.0,8,0.0,5.8,74.0,,NW
2026-01-23 00:00:00,1210744,Coruche,38.94096667,-8.51073611,9.0,12.5,0.0,7,0.0,2.5,,,W
2026-01-23 00:00:00,1210746,Santa Cruz (Aeródromo),39.12594166,-9.3790388,24.1,12.1,0.0,8,0.0,6.7,70.0,1005.1,NW
2026-01-23 00:00:00,1210750,Cabo da Roca,38.78171,-9.4975361,21.6,12.7,0.0,2,0.0,6.0,68.0,,NE
2026-01-23 00:00:00,1210752,Sintra/Tapada do Mouco,38.781669,-9.400398,20.5,8.5,,8,0.0,5.7,94.0,,NW
2026-01-23 00:00:00,1210762,"Lisboa, Tapada da Ajuda",38.70956111,-9.182825,14.0,12.4,0.0,8,0.0,3.9,72.0,,NW
2026-01-23 00:00:00,1210765,Cabo Raso,38.70900833,-9.48538333,40.7,14.7,,8,0.0,11.3,69.0,,NW
2026-01-23 00:00:00,1210766,"Barreiro, Lavradio",38.67448611,-9.04766111,15.1,13.8,0.0,8,0.0,4.2,71.0,,NW
2026-01-23 00:00:00,1210767,Pegões,38.65079,-8.63503,12.6,11.6,0.0,8,0.0,3.5,100.0,,NW
2026-01-23 00:00:00,1210770,Setúbal,38.54846008,-8.89077058,19.8,13.4,,8,0.0,5.5,79.0,,NW
2026-01-23 00:00:00,1210773,"Almada, P.Rainha",38.617111,-9.212804,21.2,,0.0,8,0.0,5.9,,,NW
2026-01-23 00:00:00,1210776,"Alcácer do Sal, Barrosinha",38.36666667,-8.48333333,16.9,14.0,0.0,8,0.5,4.7,91.0,,NW
2026-01-23 00:00:00,1210783,Alvalade,37.946806,-8.394504,23.4,15.2,1.2,7,1.9,6.5,92.0,,W
2026-01-23 00:00:00,1210785,Ourique / Santana Da Serra,37.5025,-8.3019,22.7,14.4,0.2,5,0.4,6.3,93.0,1005.7,S
2026-01-23 00:00:00,1210789,Aljezur,37.31675278,-8.80001667,5.0,15.7,0.0,6,0.2,1.4,98.0,,SW
2026-01-23 00:00:00,1210790,Fóia,37.3143,-8.595733,52.9,10.3,0.5,8,2.0,14.7,,,NW
2026-01-23 00:00:00,1210800,"Sabugal, Martim Rei",40.33918056,-7.03693333,20.2,6.6,0.0,7,2.3,5.6,96.0,,W
2026-01-23 00:00:00,1210803,Zebreira,39.86666667,-7.01666667,26.6,10.9,0.2,7,0.0,7.4,95.0,,W
2026-01-23 00:00:00,1210806,"Proença-a-Nova, P.Moitas",39.73333333,-7.86666667,23.4,9.9,0.0,8,0.0,6.5,85.0,,NW
2026-01-23 00:00:00,1210812,Alvega,39.46666667,-8.05,5.0,12.1,,7,0.0,1.4,90.0,,W
2026-01-23 00:00:00,1210824,"Avis, Benavila",39.1,-7.86666667,14.4,12.0,0.6,7,0.0,4.0,99.0,,W
2026-01-23 00:00:00,1210826,Mora,38.94068,-8.16406,7.6,11.6,1.2,6,0.0,2.1,93.0,,SW
2026-01-23 00:00:00,1210835,Elvas,38.8908,-7.13976111,26.6,13.0,0.0,7,0.3,7.4,89.0,,W
2026-01-23 00:00:00,1210837,Estremoz,38.86666667,-7.51666667,16.9,11.1,0.0,7,0.1,4.7,100.0,,W
2026-01-23 00:00:00,1210840,"Reguengos, S. P. do Corval",38.484866,-7.4729166,27.7,12.8,0.7,7,0.9,7.7,98.0,,W
2026-01-23 00:00:00,1210846,Montemor-O-Novo,38.6451,-8.1991,13.0,11.2,,8,0.1,3.6,100.0,1005.6,NW
2026-01-23 00:00:00,1210847,Viana do Alentejo,38.3319194,-8.04553888,25.2,13.0,2.2,8,,7.0,,,NW
2026-01-23 00:00:00,1210848,"Portel, Oriola",38.31666667,-7.86666667,22.3,13.5,,8,2.1,6.2,93.0,,NW
2026-01-23 00:00:00,1210851,Amareleja,38.2007,-7.2261,9.4,,0.0,6,1.6,2.6,,1003.6,SW
2026-01-23 00:00:00,1210863,"Mértola, Vale Formoso",37.75,-7.55,20.2,13.6,6.1,7,1.7,5.6,97.0,,W
2026-01-23 00:00:00,1210864,"Castro Verde, N.Corvo",37.57655833,-7.97211389,27.0,13.9,0.0,8,3.0,7.5,99.0,,NW
2026-01-23 00:00:00,1210865,"Alcoutim, Mart.Longo",37.43333333,-7.76666667,19.4,13.8,,7,3.1,5.4,98.0,1005.3,W
2026-01-23 00:00:00,1210866,Vila Real de S.António,37.1871055,-7.416325,,15.1,,0,2.3,,97.0,,
2026-01-23 00:00:00,1210867,Castro Marim (RN Sapal),37.21666667,-7.45,30.6,15.1,0.0,6,1.5,8.5,97.0,,SW
2026-01-23 00:00:00,1210878,Portimão (Aeródromo),37.149167,-8.581389,24.1,15.7,0.0,7,0.7,6.7,93.0,1006.3,W
2026-01-23 00:00:00,1210881,"Olhão, EPPO",37.033,-7.821,31.3,15.4,0.0,6,2.2,8.7,98.0,1006.2,SW
2026-01-23 00:00:00,1210932,"S. Miguel, Nordeste",37.83256,-25.150108,18.7,12.5,,8,0.0,5.2,67.0,,NW
2026-01-23 00:00:00,1210956,"Madeira, Porto Moniz",32.867477,-17.171373,,18.1,0.3,0,0.0,,84.0,,
2026-01-23 00:00:00,1210960,"Madeira, S. Jorge, Santana",32.83446944,-16.906219,24.1,15.4,2.4,7,0.0,6.7,100.0,1018.1,W
2026-01-23 00:00:00,1210965,"Madeira, Santana",32.808238,-16.8864166,,13.6,26.4,0,0.0,,94.0,,
2026-01-23 00:00:00,1210967,"Madeira, São Vicente",32.8001833,-17.044722,,15.3,0.0,0,0.0,,93.0,,
2026-01-23 00:00:00,1210972,"Madeira, Pico Alto",32.693491,-16.903955,6.5,10.1,0.0,6,,1.8,,,SW
2026-01-23 00:00:00,1210973,"Madeira, Areeiro",32.71666667,-16.91666667,19.8,7.8,0.3,9,0.0,5.5,94.0,,N
2026-01-23 00:00:00,1210974,"Madeira, Pico do Areeiro",32.735107,-16.928271,,5.9,,0,0.2,,100.0,,
2026-01-23 00:00:00,1210975,"Madeira, Santo da Serra",32.7258972,-16.816822,,10.8,0.0,0,0.0,,96.0,,
2026-01-23 00:00:00,1210976,"Madeira, Monte",32.675833,-16.906944,4.0,12.9,7.9,2,0.0,1.1,86.0,,NE
2026-01-23 00:00:00,1210977,"Madeira, Cancela",32.64500556,-16.86575,2.9,15.1,0.0,2,0.0,0.8,85.0,,NE
2026-01-23 00:00:00,1210978,"Madeira, S. Lourenço",32.747,-16.706,12.2,16.9,0.0,7,0.0,3.4,86.0,,W
2026-01-23 00:00:00,1210984,"Madeira, Quinta Grande",32.6629722,-17.01503611,,14.1,0.3,0,0.0,,80.0,,
2026-01-23 00:00:00,1210986,Ponta do Sol/Lugar de Baixo,32.681502,-17.104167,24.5,17.4,0.0,6,0.1,6.8,79.0,,SW
2026-01-23 00:00:00,1210987,Prazeres (Calheta),32.757205,-17.201551,32.4,12.7,0.4,8,1.2,9.0,100.0,,NW
2026-01-23 00:00:00,1240546,"Porto, Serra do Pilar",41.1385194,-8.6025,,10.9,,0,0.5,,83.0,1000.3,
2026-01-23 00:00:00,1240566,Vila Real (Cidade),41.30898056,-7.740522,22.0,8.0,,7,0.0,6.1,79.0,,W
2026-01-23 00:00:00,1240610,Viana do Castelo,41.695,-8.82916,,12.1,,0,0.0,,64.0,,
2026-01-23 00:00:00,1240675,Viseu (Cidade),40.662738,-7.9039694,,8.5,,0,0.0,,75.0,,
2026-01-23 00:00:00,1240903,"Porto, Massarelos",41.15257,-8.62598,,11.4,,0,,,76.0,,
