obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-01-20 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,6.1,11.3,0.0,2,0.0,1.7,80.0,,NE
2026-01-20 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,10.1,11.5,0.0,7,0.0,2.8,78.0,,W
2026-01-20 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,7.6,11.3,0.0,7,0.0,2.1,82.0,,W
2026-01-20 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,3.6,7.9,0.0,5,0.0,1.0,99.0,,S
2026-01-20 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,1.8,8.6,0.0,3,0.0,0.5,91.0,,E
2026-01-20 00:00:00,11217370,Terceira / Ribeira das Nove (DROTRH),38.754,-27.3245,4.7,9.4,0.0,6,0.0,1.3,74.0,,SW
2026-01-20 00:00:00,11217372,Terceira / Serra do Cume (DROTRH),38.7002,-27.1031,22.0,9.9,0.0,7,0.0,6.1,100.0,,W
2026-01-20 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,22.3,12.2,0.0,8,0.0,6.2,93.0,,NW
2026-01-20 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,28.8,8.3,0.0,6,0.0,8.0,95.0,,SW
2026-01-20 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,8.6,9.4,0.0,7,0.0,2.4,81.0,,W
2026-01-20 00:00:00,11217710,Faial / Alto do Cabouco (DROTRH),38.587,-28.6992,,8.8,0.0,3,0.0,,99.0,,E
2026-01-20 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,11.9,10.2,0.0,5,0.0,3.3,99.0,,S
2026-01-20 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,10.4,16.2,0.0,4,0.1,2.9,92.0,1028.0,SE
2026-01-20 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,28.4,16.2,0.0,7,0.0,7.9,95.0,1027.4,W
2026-01-20 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,15.5,13.2,0.0,6,0.0,4.3,81.0,1029.7,SW
2026-01-20 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,17.3,14.8,,7,0.0,4.8,78.0,1030.0,W
2026-01-20 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,28.1,14.2,0.0,6,0.0,7.8,83.0,1030.2,SW
2026-01-20 00:00:00,1200510,São Jorge,38.66,-28.17,9.4,13.1,0.0,7,0.0,2.6,88.0,1029.9,W
2026-01-20 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,14.0,13.5,0.0,7,0.0,3.9,82.0,1029.6,W
2026-01-20 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,18.0,13.4,0.0,7,0.0,5.0,73.0,1029.9,W
2026-01-20 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,12.6,13.3,0.0,7,0.0,3.5,70.0,1030.5,W
2026-01-20 00:00:00,1200521,Santa Catarina (Aeródromo),32.69688,-16.77612,,15.1,0.0,0,0.0,,67.0,1027.9,
2026-01-20 00:00:00,1200522,Funchal,32.64786,-16.888,5.0,16.0,0.0,2,0.0,1.4,64.0,1027.9,NE
2026-01-20 00:00:00,1200524,Porto Santo,33.074029,-16.34868,12.2,14.6,0.2,9,0.0,3.4,85.0,1027.7,N
2026-01-20 00:00:00,1200531,Cabo Carvoeiro,39.38,-9.40737778,19.1,12.5,,9,0.0,5.3,72.0,1021.9,N
2026-01-20 00:00:00,1200533,Sagres,37.012835,-8.949089,9.7,11.5,,1,0.0,2.7,73.0,1022.1,N
2026-01-20 00:00:00,1200535,Lisboa (Geofísico),38.71907778,-9.14972222,5.0,9.4,0.0,6,0.0,1.4,100.0,1022.1,SW
2026-01-20 00:00:00,1200541,Sines,37.954504,-8.838271,6.5,8.8,0.0,3,0.0,1.8,100.0,1022.0,E
2026-01-20 00:00:00,1200545,"Porto, Pedras Rubras (Aeródromo)",41.233502,-8.681332,9.0,5.5,0.0,3,0.0,2.5,97.0,1022.1,E
2026-01-20 00:00:00,1200548,Coimbra (Aeródromo),40.15006944,-8.46669167,1.8,6.8,0.0,4,0.0,0.5,100.0,1022.3,SE
2026-01-20 00:00:00,1200551,"Viana Castelo, Chafé",41.648875,-8.804606,10.4,3.6,0.0,3,0.0,2.9,100.0,1022.1,E
