obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-01-21 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,19.4,15.9,0.0,2,0.0,5.4,89.0,,NE
2026-01-21 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,20.2,15.6,0.0,8,0.0,5.6,86.0,,NW
2026-01-21 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,7.2,16.5,0.0,6,0.0,2.0,87.0,,SW
2026-01-21 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,12.2,14.6,0.0,6,0.0,3.4,96.0,,SW
2026-01-21 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,9.0,15.6,0.0,5,0.0,2.5,80.0,,S
2026-01-21 00:00:00,11217370,Terceira / Ribeira das Nove (DROTRH),38.754,-27.3245,8.6,12.1,0.0,5,0.0,2.4,100.0,,S
2026-01-21 00:00:00,11217372,Terceira / Serra do Cume (DROTRH),38.7002,-27.1031,30.2,13.8,0.0,7,0.0,8.4,100.0,,W
2026-01-21 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,31.7,14.6,0.0,8,0.0,8.8,100.0,,NW
2026-01-21 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,37.4,11.7,0.0,6,0.1,10.4,100.0,,SW
2026-01-21 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,18.0,15.3,0.0,8,0.0,5.0,92.0,,NW
2026-01-21 00:00:00,11217710,Faial / Alto do Cabouco (DROTRH),38.587,-28.6992,,12.0,0.0,7,0.1,,99.0,,W
2026-01-21 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,7.6,13.6,0.0,6,0.1,2.1,100.0,,SW
2026-01-21 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,34.2,17.8,0.0,7,0.0,9.5,87.0,1022.4,W
2026-01-21 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,32.0,17.2,0.0,7,0.0,8.9,91.0,1021.9,W
2026-01-21 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,18.7,17.2,0.0,7,0.0,5.2,87.0,1023.8,W
2026-01-21 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,16.9,17.1,,7,0.0,4.7,88.0,1023.8,W
2026-01-21 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,16.2,17.0,0.0,6,0.0,4.5,92.0,1024.5,SW
2026-01-21 00:00:00,1200510,São Jorge,38.66,-28.17,14.4,16.3,0.0,8,0.0,4.0,,1023.7,NW
2026-01-21 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,17.3,16.3,0.0,7,0.0,4.8,89.0,1023.2,W
2026-01-21 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,29.9,16.0,0.0,8,0.0,8.3,92.0,1023.2,NW
2026-01-21 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,34.9,16.6,0.0,8,0.0,9.7,86.0,1024.8,NW
