obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-01-24 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,14.8,12.2,0.0,2,0.0,4.1,77.0,,NE
2026-01-24 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,11.9,11.9,0.0,7,0.0,3.3,77.0,,W
2026-01-24 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,7.2,12.0,0.0,7,0.0,2.0,77.0,,W
2026-01-24 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,14.0,12.1,0.0,7,0.0,3.9,79.0,,W
2026-01-24 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,4.7,11.4,0.0,5,0.0,1.3,75.0,,S
2026-01-24 00:00:00,11217370,Terceira / Ribeira das Nove (DROTRH),38.754,-27.3245,6.1,7.4,0.0,6,0.0,1.7,99.0,,SW
2026-01-24 00:00:00,11217372,Terceira / Serra do Cume (DROTRH),38.7002,-27.1031,22.0,9.1,0.0,7,0.0,6.1,95.0,,W
2026-01-24 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,22.7,11.7,0.0,8,0.0,6.3,86.0,,NW
2026-01-24 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,31.7,6.4,0.0,6,0.0,8.8,100.0,,SW
2026-01-24 00:00:00,11217625,Pico / Cabeço do Teicho (DROTRH),38.489,-28.3534,5.4,7.2,0.0,4,0.0,1.5,64.0,,SE
2026-01-24 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,19.1,8.8,0.0,7,0.0,5.3,78.0,,W
2026-01-24 00:00:00,11217710,Faial / Alto do Cabouco (DROTRH),38.587,-28.6992,,6.9,0.0,4,0.0,,96.0,,SE
2026-01-24 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,6.8,9.4,0.0,5,0.0,1.9,92.0,,S
2026-01-24 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,17.3,14.1,0.0,5,0.0,4.8,70.0,1024.8,S
2026-01-24 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,29.2,15.1,0.0,7,0.0,8.1,70.0,1024.2,W
2026-01-24 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,9.4,12.6,0.0,7,0.0,2.6,76.0,1026.7,W
2026-01-24 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,19.4,14.2,,7,0.0,5.4,67.0,1026.5,W
2026-01-24 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,27.4,13.1,0.0,7,0.0,7.6,77.0,1027.0,W
2026-01-24 00:00:00,1200510,São Jorge,38.66,-28.17,13.0,13.1,0.0,7,0.0,3.6,78.0,1026.5,W
2026-01-24 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,14.8,12.2,0.0,7,0.0,4.1,76.0,1026.7,W
2026-01-24 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,21.6,13.1,0.0,7,0.0,6.0,74.0,1026.9,W
2026-01-24 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,23.0,13.4,0.0,8,0.0,6.4,71.0,1028.1,NW
2026-01-24 00:00:00,1200521,Santa Catarina (Aeródromo),32.69688,-16.77612,,16.0,0.0,0,0.0,,50.0,1023.8,
2026-01-24 00:00:00,1200522,Funchal,32.64786,-16.888,5.4,15.6,0.0,2,0.0,1.5,52.0,1023.7,NE
