obs_datetime,station_id,station_name,lat,lon,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao,direccVento_txt
2026-02-07 00:00:00,11217160,Santa Maria / Praia Formosa (DROTRH),36.9542,-25.0917,18.0,15.7,0.0,4,0.0,5.0,92.0,,SE
2026-02-07 00:00:00,11217165,Santa Maria / Maia (DROTRH),36.9412,-25.0176,25.6,15.5,0.0,8,0.0,7.1,91.0,,NW
2026-02-07 00:00:00,11217217,São Miguel / Santana (DROTRH),37.8049,-25.5618,6.5,15.2,4.6,7,0.5,1.8,95.0,,W
2026-02-07 00:00:00,11217225,São Miguel / Sete Cidades (DROTRH),37.8679,-25.772,19.1,14.0,6.8,7,0.0,5.3,99.0,,W
2026-02-07 00:00:00,11217255,São Miguel / Lagoa das Furnas (DROTRH),37.7619,-25.3291,11.5,14.2,6.3,5,0.3,3.2,87.0,,S
2026-02-07 00:00:00,11217430,Graciosa / Serra das Fontes (DROTRH),39.0672,-28.0038,36.4,12.1,0.0,9,0.0,10.1,99.0,,N
2026-02-07 00:00:00,11217510,São Jorge / Pico do Areeiro (DROTRH),38.6435,-28.0591,44.6,8.5,0.0,6,0.2,12.4,100.0,,SW
2026-02-07 00:00:00,11217625,Pico / Cabeço do Teicho (DROTRH),38.489,-28.3534,20.5,8.7,0.0,7,0.0,5.7,96.0,,W
2026-02-07 00:00:00,11217645,Pico / Cabecinho (DROTRH),38.4338,-28.1141,20.2,11.2,0.0,8,0.0,5.6,81.0,,NW
2026-02-07 00:00:00,11217730,Faial / Cabeço Verde (DROTRH),38.5843,-28.7576,6.1,11.0,0.0,7,0.0,1.7,99.0,,W
2026-02-07 00:00:00,1200501,Flores (Aeródromo),39.45819,-31.1301,31.7,14.4,0.0,8,0.0,8.8,76.0,1009.9,NW
2026-02-07 00:00:00,1200502,Corvo (Aeródromo),39.67389,-31.11362,31.7,14.6,0.0,8,0.2,8.8,78.0,1009.6,NW
2026-02-07 00:00:00,1200504,Pico (Aeródromo),38.55219,-28.44137,15.8,14.7,0.0,7,0.0,4.4,78.0,1010.4,W
2026-02-07 00:00:00,1200505,Horta / Aeroporto,38.5211,-28.7128,27.7,15.5,,7,0.0,7.7,79.0,1010.1,W
2026-02-07 00:00:00,1200506,Horta (Obs. Principe Alberto),38.540781,-28.63225,41.4,14.9,0.0,7,0.0,11.5,86.0,1009.9,W
2026-02-07 00:00:00,1200507,Graciosa (Aeródromo),39.09036,-28.02852,38.2,14.2,0.8,7,1.2,10.6,82.0,1008.5,W
2026-02-07 00:00:00,1200510,São Jorge,38.66,-28.17,25.2,14.5,0.0,7,0.0,7.0,99.0,1009.9,W
2026-02-07 00:00:00,1200511,Angra do Heroísmo,38.6659435,-27.216567,29.5,14.3,0.0,7,0.0,8.2,86.0,1009.1,W
2026-02-07 00:00:00,1200512,P. Delgada (Aeródromo),37.74414,-25.6953048,44.3,15.9,0.0,7,0.0,12.3,89.0,1009.3,W
2026-02-07 00:00:00,1200515,Santa Maria (Aeródromo),36.967175,-25.1679,45.7,16.4,0.0,7,0.0,12.7,86.0,1012.1,W
2026-02-07 00:00:00,1200521,Santa Catarina (Aeródromo),32.69688,-16.77612,,16.1,0.0,0,0.0,,61.0,1021.8,
2026-02-07 00:00:00,1200522,Funchal,32.64786,-16.888,12.6,16.7,0.0,7,0.0,3.5,64.0,1022.3,W
2026-02-07 00:00:00,1200524,Porto Santo,33.074029,-16.34868,18.4,16.5,0.0,7,0.0,5.1,71.0,1021.6,W
2026-02-07 00:00:00,1200533,Sagres,37.012835,-8.949089,27.7,13.8,,7,0.0,7.7,57.0,1015.0,W
2026-02-07 00:00:00,1200535,Lisboa (Geofísico),38.71907778,-9.14972222,12.2,8.9,0.0,6,0.1,3.4,100.0,1011.7,SW
2026-02-07 00:00:00,1200541,Sines,37.954504,-8.838271,12.6,11.1,0.0,7,0.0,3.5,82.0,1013.3,W
2026-02-07 00:00:00,1200545,"Porto, Pedras Rubras (Aeródromo)",41.233502,-8.681332,18.4,11.2,0.0,6,0.0,5.1,70.0,1006.9,SW
2026-02-07 00:00:00,1200548,Coimbra (Aeródromo),40.15006944,-8.46669167,,,0.0,0,1.2,,,,
2026-02-07 00:00:00,1200551,"Viana Castelo, Chafé",41.648875,-8.804606,11.5,9.5,0.0,6,2.3,3.2,91.0,1005.8,SW
2026-02-07 00:00:00,1200554,Faro (Aeródromo),37.016579,-7.971953,6.8,9.6,0.0,7,0.0,1.9,91.0,1015.5,W
2026-02-07 00:00:00,1200558,Évora (C.Coordenação),38.53336389,-7.88338056,15.1,7.0,0.0,7,0.5,4.2,,1013.7,W
2026-02-07 00:00:00,1200559,Viseu (Aeródromo),40.72645,-7.887472,15.1,4.2,,6,0.4,4.2,99.0,1009.0,SW
2026-02-07 00:00:00,1200560,Viseu (C.Coordenação),40.71492222,-7.89592222,15.8,3.8,,6,0.8,4.4,98.0,,SW
2026-02-07 00:00:00,1200562,Beja,38.02493056,-7.867275,19.4,7.2,0.0,6,0.0,5.4,99.0,1013.8,SW
2026-02-07 00:00:00,1200567,Vila Real,41.27418611,-7.7171,11.9,4.8,0.0,6,0.2,3.3,98.0,1007.7,SW
2026-02-07 00:00:00,1200568,Penhas Douradas,40.41136667,-7.55865278,,-0.2,,0,,,100.0,,
2026-02-07 00:00:00,1200570,Castelo Branco,39.83339444,-7.46678889,13.7,6.1,0.0,6,0.0,3.8,100.0,1009.9,SW
2026-02-07 00:00:00,1200571,Portalegre,39.29546944,-7.41996944,11.2,4.7,0.0,7,0.0,3.1,100.0,1012.5,W
2026-02-07 00:00:00,1200575,Bragança,41.80388889,-6.74283889,11.2,3.2,0.0,5,0.0,3.1,92.0,1008.0,S
2026-02-07 00:00:00,1200576,Bragança (Aeródromo),41.85763611,-6.70796389,7.6,3.5,,5,0.1,2.1,97.0,1007.2,S
2026-02-07 00:00:00,1200843,Évora (Aeródromo),38.5296,-7.8916,12.2,6.9,,7,0.4,3.4,95.0,1013.3,W
2026-02-07 00:00:00,1210513,P. Delgada (Obs. A. Chaves),37.7464,-25.662283,6.8,16.1,6.9,4,0.0,1.9,90.0,,SE
2026-02-07 00:00:00,1210517,Flores / Morro Alto,39.4633,-31.2207,48.2,7.6,,7,0.0,13.4,100.0,1008.0,W
2026-02-07 00:00:00,1210518,São Miguel - Pico Santos De Cima,37.819,-25.7512,60.5,10.8,,7,1.1,16.8,100.0,1008.4,W
2026-02-07 00:00:00,1210520,Ilhas selvagens,30.140595,-15.869153,37.8,16.6,0.0,7,0.0,10.5,71.0,1024.5,W
2026-02-07 00:00:00,1210550,Coruche / Cruz Do Leão,39.07101,-8.4,6.5,6.8,,6,0.0,1.8,96.0,1011.9,SW
2026-02-07 00:00:00,1210553,Loulé / Cavalos De Caldeirão,37.3042,-7.9534,24.5,5.3,,6,0.0,6.8,96.0,1015.9,SW
2026-02-07 00:00:00,1210577,"Odemira, S.Teotónio",37.54710833,-8.72899167,15.5,10.4,0.0,7,0.0,4.3,84.0,,W
2026-02-07 00:00:00,1210580,"Lisboa, Relógio",38.7618,-9.1254,13.7,8.0,,6,0.0,3.8,89.0,1012.2,SW
2026-02-07 00:00:00,1210604,V.N.Cerveira (Aeródromo),41.96673056,-8.66676111,14.8,9.4,0.0,6,1.6,4.1,82.0,1005.1,SW
2026-02-07 00:00:00,1210605,"Monção, Valinha",42.06669,-8.383347,9.4,8.4,0.0,5,2.1,2.6,86.0,,S
2026-02-07 00:00:00,1210606,"Lamas de Mouro, P.Ribeiro",42.03333333,-8.18333333,,3.1,0.0,0,1.0,,94.0,1006.7,
2026-02-07 00:00:00,1210611,Montalegre,41.82276667,-7.78797778,9.0,1.3,0.0,6,1.5,2.5,99.0,,SW
2026-02-07 00:00:00,1210612,Vinhais,41.8434,-7.0034416,7.9,2.3,,6,0.6,2.2,100.0,,SW
2026-02-07 00:00:00,1210615,Ponte de Lima,41.75013889,-8.56671389,4.3,7.8,0.0,5,1.3,1.2,96.0,,S
2026-02-07 00:00:00,1210616,Chaves (Aeródromo),41.72516667,-7.46540833,6.8,5.9,0.0,6,0.2,1.9,86.0,1006.6,SW
2026-02-07 00:00:00,1210619,Cabril,41.71666667,-8.01666667,5.4,4.6,,6,0.2,1.5,99.0,,SW
2026-02-07 00:00:00,1210622,"Braga, Merelim",41.56678056,-8.45003056,7.9,7.8,0.0,5,0.0,2.2,92.0,1006.5,S
2026-02-07 00:00:00,1210625,Guimarães,41.4289,-8.3178,,7.4,,0,,,88.0,1006.9,
2026-02-07 00:00:00,1210630,Cabeceiras de Basto,41.53333333,-7.96666667,9.0,6.3,0.0,4,0.8,2.5,98.0,,SE
2026-02-07 00:00:00,1210632,Mirandela,41.51478611,-7.19083889,1.4,6.4,0.0,7,0.4,0.4,81.0,,W
2026-02-07 00:00:00,1210633,"Macedo Cavaleiros, Bagueixe",41.56666667,-6.78333333,11.2,3.4,,6,0.1,3.1,100.0,,SW
2026-02-07 00:00:00,1210635,Miranda do Douro,41.51666667,-6.28333333,15.5,3.8,,6,0.0,4.3,99.0,,SW
2026-02-07 00:00:00,1210637,Mogadouro,41.33333333,-6.73333333,26.3,3.3,0.0,5,0.0,7.3,92.0,,S
2026-02-07 00:00:00,1210643,Paços Ferreira,41.27365,-8.38012,3.2,6.8,,6,0.2,0.9,96.0,,SW
2026-02-07 00:00:00,1210644,Carrazêda de Ansiães,41.23333333,-7.28333333,7.6,3.1,0.0,6,0.2,2.1,90.0,,SW
2026-02-07 00:00:00,1210654,Moncorvo,41.18333333,-7.01666667,21.6,5.5,0.0,6,0.0,6.0,76.0,1008.3,SW
